"AEN","env_group","N_rate","Nc","reference_ID","site_year_ID"
21.81777778,"Normal",90,-90,"222","714"
34.48286667,"Normal",150,-30,"222","714"
27.13919048,"Normal",210,30,"222","714"
22.93906667,"PFR",225,45,"223","715"
22.17444444,"PFR",225,45,"223","715"
24.086,"PFR",225,45,"223","715"
24.46831111,"PFR",225,45,"223","715"
22.79564444,"PFR",225,45,"223","716"
23.65608889,"PFR",225,45,"223","716"
21.93564444,"PFR",225,45,"223","716"
24.51608889,"PFR",225,45,"223","716"
28.19608889,"PFR",225,45,"223","717"
30.10764444,"PFR",225,45,"223","717"
28.67386667,"PFR",225,45,"223","717"
32.49697778,"PFR",225,45,"223","717"
12.9988,"GFR",225,45,"223","718"
13.76342222,"GFR",225,45,"223","718"
17.20431111,"GFR",225,45,"223","718"
18.73355556,"GFR",225,45,"223","718"
21.79231111,"Normal",225,45,"223","719"
21.40964444,"Normal",225,45,"223","719"
22.93897778,"Normal",225,45,"223","719"
22.55675556,"Normal",225,45,"223","719"
22.36537778,"PFR",225,45,"223","720"
23.65604444,"PFR",225,45,"223","720"
21.9356,"PFR",225,45,"223","720"
22.7956,"PFR",225,45,"223","720"
23.41693333,"PFR",225,45,"223","721"
27.24004444,"PFR",225,45,"223","721"
25.80626667,"PFR",225,45,"223","721"
26.76226667,"PFR",225,45,"223","721"
22.93888889,"PFR",225,45,"223","722"
25.23311111,"PFR",225,45,"223","722"
27.90911111,"PFR",225,45,"223","722"
25.99755556,"PFR",225,45,"223","722"
6.116320988,"Normal",405,225,"224","723"
8.51162963,"Normal",405,225,"224","723"
7.288419753,"Normal",405,225,"224","723"
7.237530864,"Normal",405,225,"224","724"
4.587160494,"Normal",405,225,"224","724"
4.194666667,"GFR",120,-60,"225","725"
4.194611111,"GFR",180,0,"225","725"
3.775166667,"GFR",240,60,"225","725"
3.775166667,"GFR",120,-60,"225","725"
6.991055556,"GFR",180,0,"225","725"
6.501666667,"GFR",240,60,"225","725"
3.775083333,"GFR",120,-60,"225","725"
8.668944444,"GFR",180,0,"225","725"
7.340458333,"GFR",240,60,"225","725"
2.097333333,"GFR",120,-60,"225","726"
1.9575,"GFR",180,0,"225","726"
1.677875,"GFR",240,60,"225","726"
3.775166667,"GFR",120,-60,"225","726"
4.753888889,"GFR",180,0,"225","726"
10.48654167,"GFR",240,60,"225","726"
2.946083333,"GFR",120,-60,"225","727"
3.367,"GFR",180,0,"225","727"
2.946125,"GFR",240,60,"225","727"
5.471416667,"GFR",120,-60,"225","727"
7.014611111,"GFR",180,0,"225","727"
5.471375,"GFR",240,60,"225","727"
6.734,"GFR",120,-60,"225","727"
5.331055556,"GFR",180,0,"225","727"
5.681791667,"GFR",240,60,"225","727"
20,"Normal",80,-100,"226","728"
10,"Normal",160,-20,"226","728"
5.833333333,"Normal",240,60,"226","728"
4.6875,"Normal",320,140,"226","728"
51.25,"Normal",80,-100,"226","729"
26.25,"Normal",160,-20,"226","729"
17.91666667,"Normal",240,60,"226","729"
14.0625,"Normal",320,140,"226","729"
11.57333333,"Normal",300,120,"227","730"
11.09333333,"Normal",300,120,"227","730"
10.83,"Normal",300,120,"227","730"
12.58333333,"Normal",300,120,"227","731"
12.83333333,"Normal",300,120,"227","731"
14.35,"Normal",300,120,"227","731"
27.68666667,"GFR",300,120,"227","732"
26.33333333,"GFR",300,120,"227","732"
32.59333333,"GFR",300,120,"227","732"
51.04830645,"PFR",112,-68,"228","733"
40.7297984,"PFR",224,44,"228","733"
58.10830642,"PFR",112,-68,"228","733"
43.71665321,"PFR",224,44,"228","733"
50.50508063,"PFR",112,-68,"228","733"
41.5444758,"PFR",224,44,"228","733"
2.753333333,"PFR",150,-30,"229","734"
2.963733333,"PFR",225,45,"229","734"
2.892066667,"PFR",300,120,"229","734"
1.621533333,"PFR",150,-30,"229","734"
1.218888889,"PFR",225,45,"229","734"
1.901766667,"PFR",300,120,"229","734"
7.350866667,"PFR",150,-30,"229","734"
5.6988,"PFR",225,45,"229","734"
1.547333333,"PFR",300,120,"229","734"
9.379688889,"PFR",225,45,"229","735"
7.7709,"PFR",300,120,"229","735"
5.235133333,"PFR",150,-30,"229","735"
10.74302222,"PFR",225,45,"229","735"
7.9756,"PFR",300,120,"229","735"
5.562333333,"PFR",150,-30,"229","735"
10.634,"PFR",225,45,"229","735"
6.012166667,"PFR",300,120,"229","735"
49.77777778,"Normal",225,45,"230","736"
47.11111111,"Normal",225,45,"230","736"
36,"Normal",225,45,"230","736"
32.44444444,"Normal",225,45,"230","736"
40.88888889,"PFR",225,45,"230","737"
32.88888889,"PFR",225,45,"230","737"
34.66666667,"PFR",225,45,"230","737"
28.88888889,"PFR",225,45,"230","737"
51.11111111,"Normal",225,45,"230","738"
49.77777778,"Normal",225,45,"230","738"
45.77777778,"Normal",225,45,"230","738"
47.55555556,"Normal",225,45,"230","738"
10.9043,"PFR",100,-80,"231","739"
8.1117,"PFR",200,20,"231","739"
6.5603,"PFR",300,120,"231","739"
14.0957,"PFR",100,-80,"231","740"
11.03725,"PFR",200,20,"231","740"
8.9539,"PFR",300,120,"231","740"
9.63944186,"Normal",50,-130,"232","741"
10.74065116,"Normal",100,-80,"232","741"
17.59539535,"Normal",150,-30,"232","741"
37.17767442,"Normal",50,-130,"232","742"
22.49046512,"Normal",100,-80,"232","742"
13.92302325,"Normal",150,-30,"232","742"
13.9167442,"Normal",50,-130,"232","743"
13.5505814,"Normal",100,-80,"232","743"
21.36356589,"Normal",150,-30,"232","743"
42.48302326,"Normal",50,-130,"232","744"
26.18569768,"Normal",100,-80,"232","744"
18.55581395,"Normal",150,-30,"232","744"
26.8613,"Normal",100,-80,"233","745"
38.54005,"Normal",200,20,"233","745"
24.6227,"Normal",300,120,"233","745"
43.5036,"Normal",100,-80,"233","746"
32.7005,"Normal",200,20,"233","746"
24.81766667,"Normal",300,120,"233","746"
28.9051,"Normal",100,-80,"233","747"
26.56935,"Normal",200,20,"233","747"
19.65936667,"Normal",300,120,"233","747"
39.76785714,"Normal",168,-12,"234","749"
32.97916667,"Normal",240,60,"234","749"
22.33974359,"Normal",312,132,"234","749"
28.41666667,"Normal",168,-12,"234","749"
24.85833333,"Normal",240,60,"234","749"
15.56410256,"Normal",312,132,"234","749"
25.625,"GFR",192,12,"235","750"
18.16666667,"GFR",240,60,"235","750"
21.25,"GFR",192,12,"235","750"
21.375,"GFR",240,60,"235","750"
34.63541667,"GFR",192,12,"235","751"
28.16666667,"GFR",240,60,"235","751"
36.92708333,"GFR",192,12,"235","751"
36.58333333,"GFR",240,60,"235","751"
26.97916667,"Normal",192,12,"235","752"
20.79166667,"Normal",240,60,"235","752"
24.32291667,"Normal",192,12,"235","752"
29.54166667,"Normal",240,60,"235","752"
5.151515152,"PFR",330,150,"236","753"
9.583333333,"PFR",240,60,"236","753"
3.333333333,"PFR",330,150,"236","754"
5,"PFR",240,60,"236","754"
7.575757576,"PFR",330,150,"236","755"
12.5,"PFR",240,60,"236","755"
4.545454545,"PFR",330,150,"236","756"
9.583333333,"PFR",240,60,"236","756"
27.65,"PFR",60,-120,"237","757"
26.46666667,"PFR",120,-60,"237","757"
25.56111111,"PFR",180,0,"237","757"
14.25,"PFR",60,-120,"237","757"
18.95833333,"PFR",120,-60,"237","757"
17.02222222,"PFR",180,0,"237","757"
37.01666667,"PFR",60,-120,"237","757"
28.45,"PFR",120,-60,"237","757"
28.71111111,"PFR",180,0,"237","757"
31.26666667,"PFR",60,-120,"237","757"
21.5,"PFR",120,-60,"237","757"
21.7,"PFR",180,0,"237","757"
8.844444444,"Normal",225,45,"238","758"
13.2,"Normal",225,45,"238","758"
11.46666667,"Normal",225,45,"238","758"
10.26666667,"Normal",225,45,"238","758"
15.37777778,"Normal",225,45,"238","758"
13.11111111,"Normal",225,45,"238","758"
9.666666667,"Normal",300,120,"239","759"
19.33333333,"Normal",300,120,"239","760"
13,"Normal",300,120,"239","761"
14.33333333,"PFR",300,120,"239","762"
13.565,"PFR",80,-100,"240","763"
11.1975,"PFR",160,-20,"240","763"
24.895,"PFR",80,-100,"240","763"
19.426875,"PFR",160,-20,"240","763"
15.39375,"PFR",80,-100,"240","764"
11.676875,"PFR",160,-20,"240","764"
24.8575,"PFR",80,-100,"240","764"
20.72,"PFR",160,-20,"240","764"
10.8625,"Normal",80,-100,"240","765"
12.919375,"Normal",160,-20,"240","765"
24.09,"Normal",80,-100,"240","765"
19.555625,"Normal",160,-20,"240","765"
12.25264198,"GFR",405,225,"241","766"
11.79459259,"GFR",405,225,"241","766"
16.94758025,"GFR",405,225,"241","766"
14.65745679,"GFR",405,225,"241","766"
14.88649383,"GFR",405,225,"241","766"
13.05422222,"GFR",405,225,"241","766"
14.08474074,"GFR",405,225,"241","767"
12.82518519,"GFR",405,225,"241","767"
18.3217037,"GFR",405,225,"241","767"
15.57355556,"GFR",405,225,"241","767"
14.77192593,"GFR",405,225,"241","767"
12.48155556,"GFR",405,225,"241","767"
12.36716049,"GFR",405,225,"241","768"
13.5122716,"GFR",405,225,"241","768"
14.54288889,"GFR",405,225,"241","768"
13.05419753,"GFR",405,225,"241","768"
13.85577778,"GFR",405,225,"241","768"
12.48165432,"GFR",405,225,"241","768"
12.48165432,"GFR",405,225,"241","769"
14.08483951,"GFR",405,225,"241","769"
18.09264198,"GFR",405,225,"241","769"
16.03140741,"GFR",405,225,"241","769"
12.48167901,"GFR",405,225,"241","769"
10.30597531,"GFR",405,225,"241","769"
21.6524,"Normal",50,-130,"242","770"
19.23933333,"Normal",150,-30,"242","770"
11.93704,"Normal",250,70,"242","770"
43.9344,"Normal",50,-130,"242","770"
15.95626667,"Normal",150,-30,"242","770"
17.83608,"Normal",250,70,"242","770"
28.22580646,"GFR",56,-124,"243","771"
33.88709679,"GFR",56,-124,"243","771"
38.98387097,"GFR",112,-68,"243","771"
25.81182796,"GFR",168,-12,"243","771"
24.60080646,"GFR",224,44,"243","771"
17.42258065,"GFR",280,100,"243","771"
37.5,"GFR",56,-124,"243","772"
40.92741935,"GFR",112,-68,"243","772"
33.33333333,"GFR",168,-12,"243","772"
26.41129032,"GFR",224,44,"243","772"
23.14516129,"GFR",280,100,"243","772"
30.64516129,"GFR",56,-124,"243","773"
20.16129032,"GFR",112,-68,"243","773"
25,"GFR",168,-12,"243","773"
20.56451614,"GFR",224,44,"243","773"
14.67741936,"GFR",280,100,"243","773"
18.54838709,"PFR",56,-124,"243","774"
14.71774194,"PFR",112,-68,"243","774"
14.24731183,"PFR",168,-12,"243","774"
4.637096772,"PFR",224,44,"243","774"
5.806451611,"PFR",280,100,"243","774"
30.96774195,"GFR",56,-124,"243","775"
23.5483871,"GFR",112,-68,"243","775"
22.58064516,"GFR",168,-12,"243","775"
21.85483871,"GFR",224,44,"243","775"
18.19354839,"GFR",280,100,"243","775"
4.919354839,"GFR",56,-124,"243","776"
8.870967744,"GFR",168,-12,"243","776"
4.556451612,"GFR",224,44,"243","776"
3.887096775,"GFR",280,100,"243","776"
2.693548375,"GFR",56,-124,"243","776"
20.16129032,"GFR",112,-68,"243","776"
14.51612903,"GFR",168,-12,"243","776"
6.181451612,"GFR",224,44,"243","776"
5.806451611,"GFR",280,100,"243","776"
58.38709677,"PFR",56,-124,"243","777"
43.9516129,"PFR",112,-68,"243","777"
36.15591398,"PFR",168,-12,"243","777"
27.82258065,"PFR",224,44,"243","777"
25.17741935,"PFR",280,100,"243","777"
31.85483871,"PFR",56,-124,"243","778"
30.04032258,"PFR",112,-68,"243","778"
28.22580643,"PFR",168,-12,"243","778"
22.37903228,"PFR",224,44,"243","778"
18.62903225,"PFR",280,100,"243","778"
64.33333336,"Normal",28,-152,"244","779"
45.02923977,"Normal",57,-123,"244","779"
40.66086954,"Normal",115,-65,"244","779"
27.35460993,"Normal",188,8,"244","779"
26.49855073,"Normal",230,50,"244","779"
61.72841664,"Normal",28,-152,"244","780"
49.65341519,"Normal",57,-123,"244","780"
41.08066666,"Normal",115,-65,"244","780"
33.44165603,"Normal",188,8,"244","780"
27.74193332,"Normal",230,50,"244","780"
38,"GFR",100,-80,"245","781"
23,"GFR",100,-80,"245","781"
15,"GFR",100,-80,"245","781"
20,"GFR",200,20,"245","781"
18,"GFR",200,20,"245","781"
9.5,"GFR",200,20,"245","781"
16.66666667,"GFR",300,120,"245","781"
14,"GFR",300,120,"245","781"
8.666666667,"GFR",300,120,"245","781"
28,"GFR",100,-80,"245","782"
24,"GFR",100,-80,"245","782"
20,"GFR",200,20,"245","782"
18.5,"GFR",200,20,"245","782"
9,"GFR",200,20,"245","782"
18.66666667,"GFR",300,120,"245","782"
18,"GFR",300,120,"245","782"
9.333333333,"GFR",300,120,"245","782"
8.726744186,"Normal",172,-8,"246","783"
8.651162791,"Normal",172,-8,"246","784"
31.912,"Normal",125,-55,"247","786"
29.232,"Normal",250,70,"247","786"
24.00533333,"Normal",375,195,"247","786"
22.808,"Normal",125,-55,"247","786"
20.048,"Normal",250,70,"247","786"
15.808,"Normal",375,195,"247","786"
31.76344087,"GFR",60,-120,"249","789"
16.03225807,"GFR",120,-60,"249","789"
8.073835117,"GFR",60,-120,"249","790"
3.989247308,"GFR",120,-60,"249","790"
18.66666667,"GFR",60,-120,"249","791"
13.84946237,"GFR",120,-60,"249","791"
7.376344083,"Normal",60,-120,"249","792"
12.2688172,"Normal",120,-60,"249","792"
23.33333333,"PFR",75,-105,"250","794"
20.53333333,"PFR",150,-30,"250","794"
18.04444444,"PFR",225,45,"250","794"
12.9,"PFR",300,120,"250","794"
28.66666667,"PFR",75,-105,"250","794"
19.93333333,"PFR",150,-30,"250","794"
13.95555556,"PFR",225,45,"250","794"
9.333333333,"PFR",300,120,"250","794"
4.56,"GFR",200,20,"251","795"
20.5,"GFR",100,-80,"251","796"
29.2,"GFR",200,20,"251","796"
24.93333333,"Normal",140,-40,"252","797"
31.85333333,"Normal",140,-40,"252","797"
41.00000002,"Normal",140,-40,"252","797"
39.49333333,"Normal",70,-110,"252","797"
56.86666666,"Normal",70,-110,"252","797"
20.62666666,"Normal",140,-40,"252","797"
27.22666666,"Normal",140,-40,"252","797"
34.3,"Normal",140,-40,"252","797"
40.24,"Normal",70,-110,"252","797"
43.22666667,"Normal",70,-110,"252","797"
10.14166667,"PFR",120,-60,"253","798"
9.161111111,"PFR",180,0,"253","798"
8.366666667,"PFR",240,60,"253","798"
6.036666667,"PFR",300,120,"253","798"
14.45161289,"Normal",100,-80,"254","799"
9.483870945,"Normal",200,20,"254","799"
10.83870968,"Normal",250,70,"254","799"
6.924731197,"Normal",300,120,"254","799"
4.967741948,"Normal",400,220,"254","799"
42.45161291,"Normal",100,-80,"254","800"
36.12903228,"Normal",200,20,"254","800"
35.40645162,"Normal",250,70,"254","800"
28.30107525,"Normal",300,120,"254","800"
19.64516129,"Normal",400,220,"254","800"
29.80645161,"Normal",100,-80,"254","801"
30.70967744,"Normal",200,20,"254","801"
27.45806451,"Normal",250,70,"254","801"
21.97849462,"Normal",300,120,"254","801"
16.48387097,"Normal",400,220,"254","801"
5.395555556,"Normal",225,45,"255","802"
6.693333333,"Normal",225,45,"255","802"
2.266666667,"Normal",225,45,"255","802"
15.11627907,"Normal",129,-51,"256","803"
19.0298103,"Normal",184.5,4.5,"256","803"
10.41,"Normal",300,120,"256","803"
15.73643411,"Normal",129,-51,"256","804"
18.99728997,"Normal",184.5,4.5,"256","804"
9.973333333,"Normal",300,120,"256","804"
17.35658915,"PFR",129,-51,"256","805"
20.79132791,"PFR",184.5,4.5,"256","805"
12.28,"PFR",300,120,"256","805"
62.01544444,"Normal",90,-90,"257","806"
61.26675862,"Normal",145,-35,"257","806"
51.11673267,"Normal",202,22,"257","806"
60.46511111,"Normal",90,-90,"257","806"
60.30468966,"Normal",145,-35,"257","806"
53.1890099,"Normal",202,22,"257","806"
66.14988889,"GFR",90,-90,"257","807"
54.85131034,"GFR",145,-35,"257","807"
37.53188119,"GFR",202,22,"257","807"
78.03588889,"GFR",90,-90,"257","807"
56.77606897,"GFR",145,-35,"257","807"
49.04420792,"GFR",202,22,"257","807"
2.688222222,"GFR",90,-90,"258","808"
32.70611111,"Normal",90,-90,"258","809"
18.59316667,"Normal",180,0,"258","809"
31.362,"Normal",90,-90,"258","810"
18.36916667,"Normal",180,0,"258","810"
10.75266667,"GFR",90,-90,"258","811"
5.824333333,"GFR",180,0,"258","811"
27.32977778,"Normal",90,-90,"258","812"
18.81722222,"Normal",180,0,"258","812"
39.42655556,"Normal",90,-90,"258","813"
28.00183333,"Normal",180,0,"258","813"
2.085271313,"Normal",150,-30,"259","814"
2.271317827,"Normal",150,-30,"259","815"
4.341085273,"Normal",150,-30,"259","816"
28.82170543,"Normal",150,-30,"259","816"
19.99224807,"Normal",150,-30,"259","817"
1.961240313,"Normal",150,-30,"259","818"
30.11627907,"Normal",150,-30,"259","818"
15.37209303,"Normal",150,-30,"259","819"
22.06976744,"Normal",150,-30,"259","819"
58.20788531,"Normal",45,-135,"260","820"
57.20430108,"Normal",90,-90,"260","820"
52.57583055,"Normal",134,-46,"260","820"
43.89980175,"Normal",179,-1,"260","820"
41.93548386,"Normal",224,44,"260","820"
38.27797098,"Normal",269,89,"260","820"
48.17204302,"Normal",45,-135,"260","821"
39.13978496,"Normal",90,-90,"260","821"
45.83533943,"Normal",134,-46,"260","821"
39.35844298,"Normal",179,-1,"260","821"
29.8387097,"Normal",224,44,"260","821"
29.54790741,"Normal",269,89,"260","821"
23.29977399,"Normal",314,134,"260","821"
63.75711562,"Normal",34,-146,"260","822"
63.36061628,"Normal",67,-113,"260","822"
50.97412971,"Normal",101,-79,"260","822"
51.90178143,"Normal",134,-46,"260","822"
44.08602149,"Normal",168,-12,"260","822"
37.11274352,"Normal",202,22,"260","822"
29.59505834,"Normal",235,55,"260","822"
63.75711576,"Normal",34,-146,"260","823"
53.92392875,"Normal",67,-113,"260","823"
48.29128074,"Normal",101,-79,"260","823"
46.50938854,"Normal",134,-46,"260","823"
46.23655914,"Normal",168,-12,"260","823"
36.21846057,"Normal",202,22,"260","823"
32.6698696,"Normal",235,55,"260","823"
15.93927894,"PFR",34,-146,"260","824"
16.17717863,"PFR",67,-113,"260","824"
16.09709358,"PFR",101,-79,"260","824"
14.1550313,"PFR",134,-46,"260","824"
12.3655914,"PFR",168,-12,"260","824"
8.048546792,"PFR",202,22,"260","824"
7.302676732,"PFR",235,55,"260","824"
31.87855788,"Normal",34,-146,"260","825"
31.00625903,"Normal",67,-113,"260","825"
33.08847018,"Normal",101,-79,"260","825"
22.91766969,"Normal",134,-46,"260","825"
19.89247314,"Normal",168,-12,"260","825"
15.20281058,"Normal",202,22,"260","825"
16.91146191,"Normal",235,55,"260","825"
61.10056924,"Normal",34,-146,"260","826"
35.05055367,"Normal",67,-113,"260","826"
30.4056212,"Normal",101,-79,"260","826"
20.22147328,"Normal",134,-46,"260","826"
18.8172043,"Normal",168,-12,"260","826"
17.43851804,"Normal",202,22,"260","826"
14.98970487,"Normal",235,55,"260","826"
7.969639471,"Normal",34,-146,"260","827"
9.436687537,"Normal",67,-113,"260","827"
6.066441985,"Normal",134,-46,"260","827"
4.301075268,"Normal",168,-12,"260","827"
3.577131906,"Normal",202,22,"260","827"
1.153054221,"Normal",235,55,"260","827"
59.1,"Normal",90,-90,"261","828"
36.35,"Normal",180,0,"261","828"
35.54444444,"Normal",90,-90,"261","828"
18.90555556,"Normal",180,0,"261","828"
24.63333333,"Normal",90,-90,"261","828"
16.67222222,"Normal",180,0,"261","828"
38.73333333,"Normal",90,-90,"261","829"
30.23888889,"Normal",180,0,"261","829"
45.6,"Normal",90,-90,"261","829"
33.17222222,"Normal",180,0,"261","829"
41.64444444,"Normal",90,-90,"261","829"
27.42777778,"Normal",180,0,"261","829"
6.833333333,"PFR",120,-60,"262","830"
7.333333333,"PFR",180,0,"262","830"
8.333333333,"PFR",240,60,"262","830"
9.416666667,"PFR",120,-60,"262","830"
7.5,"PFR",180,0,"262","830"
9.583333333,"PFR",240,60,"262","830"
4.416666667,"PFR",120,-60,"262","831"
7.333333333,"PFR",180,0,"262","831"
7.791666667,"PFR",240,60,"262","831"
4.5,"PFR",120,-60,"262","831"
4.611111111,"PFR",180,0,"262","831"
8.833333333,"PFR",240,60,"262","831"
9,"PFR",150,-30,"263","832"
4.333333333,"PFR",150,-30,"263","833"
18.9,"Normal",30,-150,"264","834"
3.1125,"Normal",80,-100,"264","834"
22.73333333,"Normal",30,-150,"264","834"
4.475,"Normal",80,-100,"264","834"
37.76666667,"Normal",30,-150,"264","834"
5.65,"Normal",80,-100,"264","834"
27.76666667,"Normal",30,-150,"264","834"
14.5125,"Normal",80,-100,"264","834"
10.3,"Normal",30,-150,"264","835"
7.2375,"Normal",80,-100,"264","835"
15.7,"Normal",30,-150,"264","835"
1.5125,"Normal",80,-100,"264","835"
40.43333333,"Normal",30,-150,"264","835"
15.725,"Normal",80,-100,"264","835"
79.703,"GFR",30,-150,"265","836"
98.18483333,"GFR",60,-120,"265","836"
78.93288889,"GFR",90,-90,"265","836"
60.93216667,"GFR",120,-60,"265","836"
57.52506667,"GFR",150,-30,"265","836"
72.66833333,"GFR",30,-150,"265","837"
70.39733333,"GFR",60,-120,"265","837"
52.98722222,"GFR",90,-90,"265","837"
43.99833333,"GFR",120,-60,"265","837"
37.01546667,"GFR",150,-30,"265","837"
76.07466667,"GFR",30,-150,"265","837"
58.47516667,"GFR",60,-120,"265","837"
46.17455556,"GFR",90,-90,"265","837"
31.50841667,"GFR",120,-60,"265","837"
25.43406667,"GFR",150,-30,"265","837"
9.712592578,"GFR",225,45,"266","838"
10.89777778,"GFR",225,45,"266","838"
9.223703689,"GFR",225,45,"266","838"
6.162962947,"GFR",225,45,"266","838"
11.43703704,"GFR",225,45,"266","838"
10.99259259,"GFR",225,45,"266","838"
2.474074071,"GFR",225,45,"266","839"
5.703703702,"GFR",225,45,"266","839"
6.059259258,"GFR",225,45,"266","839"
5.71851852,"GFR",225,45,"266","839"
8.807407409,"GFR",225,45,"266","839"
8.807407409,"GFR",225,45,"266","839"
6.936774193,"Normal",150,-30,"267","841"
6.2744086,"Normal",150,-30,"267","841"
1.75225806,"Normal",150,-30,"267","841"
4.624516127,"Normal",150,-30,"267","842"
5.593978493,"Normal",150,-30,"267","843"
2.649462367,"Normal",150,-30,"267","843"
6.894623653,"Normal",150,-30,"267","844"
6.647741933,"Normal",150,-30,"267","844"
4.907526887,"Normal",150,-30,"267","845"
4.305376347,"Normal",150,-30,"267","845"
3.570752687,"Normal",150,-30,"267","845"
10.944,"PFR",125,-55,"268","846"
17.25333333,"PFR",150,-30,"268","846"
24.104,"PFR",125,-55,"268","846"
20.21333333,"PFR",150,-30,"268","846"
12.568,"PFR",125,-55,"268","846"
17.62,"PFR",150,-30,"268","846"
10.944,"PFR",125,-55,"268","847"
17.25333333,"PFR",150,-30,"268","847"
24.104,"PFR",125,-55,"268","847"
20.21333333,"PFR",150,-30,"268","847"
12.568,"PFR",125,-55,"268","847"
17.62,"PFR",150,-30,"268","847"
30.53333333,"GFR",75,-105,"269","848"
36.13333333,"GFR",150,-30,"269","848"
28.31111111,"GFR",225,45,"269","848"
23.13333333,"GFR",300,120,"269","848"
4.8,"GFR",75,-105,"269","848"
14.13333333,"GFR",150,-30,"269","848"
17.64444444,"GFR",225,45,"269","848"
17.83333333,"GFR",300,120,"269","848"
31.33333333,"GFR",75,-105,"269","849"
14.66666667,"GFR",150,-30,"269","849"
25.28888889,"GFR",225,45,"269","849"
12.7,"GFR",300,120,"269","849"
25.46666667,"GFR",75,-105,"269","849"
21.73333333,"GFR",150,-30,"269","849"
14.26666667,"GFR",225,45,"269","849"
8.966666667,"GFR",300,120,"269","849"
54.10714286,"GFR",56,-124,"270","850"
45.35714286,"GFR",112,-68,"270","850"
40.5952381,"GFR",168,-12,"270","850"
30.08928571,"GFR",224,44,"270","850"
25.64285714,"GFR",280,100,"270","850"
56.25,"GFR",56,-124,"270","850"
39.73214286,"GFR",112,-68,"270","850"
32.44047619,"GFR",168,-12,"270","850"
26.02678571,"GFR",224,44,"270","850"
19.10714286,"GFR",280,100,"270","850"
41.42857143,"GFR",56,-124,"270","850"
32.58928571,"GFR",112,-68,"270","850"
26.60714286,"GFR",168,-12,"270","850"
22.58928571,"GFR",224,44,"270","850"
15.92857143,"GFR",280,100,"270","850"
26.96428571,"GFR",56,-124,"270","850"
25,"GFR",112,-68,"270","850"
20.05952381,"GFR",168,-12,"270","850"
16.74107143,"GFR",224,44,"270","850"
12.89285714,"GFR",280,100,"270","850"
40.17857143,"GFR",56,-124,"270","850"
29.64285714,"GFR",112,-68,"270","850"
21.72619048,"GFR",168,-12,"270","850"
18.125,"GFR",224,44,"270","850"
15.85714286,"GFR",280,100,"270","850"
36.25,"PFR",56,-124,"270","851"
38.03571429,"PFR",112,-68,"270","851"
42.44047619,"PFR",168,-12,"270","851"
37.67857143,"PFR",224,44,"270","851"
51.07142857,"PFR",56,-124,"270","851"
44.46428571,"PFR",112,-68,"270","851"
41.19047619,"PFR",168,-12,"270","851"
37.00892857,"PFR",224,44,"270","851"
35.60714286,"PFR",280,100,"270","851"
45.89285714,"PFR",56,-124,"270","851"
35.26785714,"PFR",112,-68,"270","851"
39.94047619,"PFR",168,-12,"270","851"
37.8125,"PFR",224,44,"270","851"
34.67857143,"PFR",280,100,"270","851"
46.60714286,"PFR",56,-124,"270","851"
42.14285714,"PFR",112,-68,"270","851"
40.77380952,"PFR",168,-12,"270","851"
37.94642857,"PFR",224,44,"270","851"
34.10714286,"PFR",280,100,"270","851"
31.96428571,"PFR",56,-124,"270","851"
39.73214286,"PFR",112,-68,"270","851"
39.64285714,"PFR",168,-12,"270","851"
35.08928571,"PFR",224,44,"270","851"
31.85714286,"PFR",280,100,"270","851"
54.28571429,"Normal",56,-124,"270","852"
46.875,"Normal",112,-68,"270","852"
42.08333333,"Normal",168,-12,"270","852"
33.79464286,"Normal",224,44,"270","852"
29.71428571,"Normal",280,100,"270","852"
57.32142857,"Normal",56,-124,"270","852"
51.25,"Normal",112,-68,"270","852"
44.58333333,"Normal",168,-12,"270","852"
33.97321429,"Normal",224,44,"270","852"
28.75,"Normal",280,100,"270","852"
74.28571429,"Normal",56,-124,"270","852"
56.78571429,"Normal",112,-68,"270","852"
51.07142857,"Normal",168,-12,"270","852"
38.08035714,"Normal",224,44,"270","852"
31.39285714,"Normal",280,100,"270","852"
54.64285714,"Normal",56,-124,"270","852"
41.875,"Normal",112,-68,"270","852"
41.07142857,"Normal",168,-12,"270","852"
30.98214286,"Normal",224,44,"270","852"
26.42857143,"Normal",280,100,"270","852"
86.42857143,"Normal",56,-124,"270","852"
60.98214286,"Normal",112,-68,"270","852"
50.53571429,"Normal",168,-12,"270","852"
38.25892857,"Normal",224,44,"270","852"
33.64285714,"Normal",280,100,"270","852"
61.36622391,"Normal",34,-146,"271","854"
48.93596536,"Normal",67,-113,"271","854"
25.95089074,"Normal",134,-46,"271","854"
16.73624291,"Normal",34,-146,"271","854"
21.16514204,"Normal",67,-113,"271","854"
39.56668272,"Normal",134,-46,"271","854"
14.4246509,"Normal",67,-113,"271","854"
11.1218103,"Normal",134,-46,"271","854"
15.50312948,"Normal",67,-113,"271","854"
17.18825228,"Normal",134,-46,"271","854"
28.95635674,"GFR",34,-146,"271","855"
31.27587867,"GFR",67,-113,"271","855"
14.76167549,"GFR",134,-46,"271","855"
35.06641368,"GFR",34,-146,"271","855"
30.73663939,"GFR",67,-113,"271","855"
14.49205585,"GFR",134,-46,"271","855"
49.41176471,"GFR",34,-146,"271","855"
44.75686085,"GFR",67,-113,"271","855"
27.90563313,"GFR",134,-46,"271","855"
35.86337759,"GFR",34,-146,"271","855"
42.19547424,"GFR",67,-113,"271","855"
