env_ID,country,site_year_ID,Env_Type,N_rate,region_N_label,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,N_input_time_Sowing_to_V5,N_input_time_V5_to_V10,N_input_time_After_V10,N_strategy,Nc
2015_05_04_43.85__93.73,USA,299,Normal,179.0,RN,9.7,NA,4,13.5,NA,4,0.3305638,39.17525773,21.22905028,45.0,134,NA,SV,-2.23969383354896
2015_05_04_43.85__93.73,USA,299,Normal,179.0,RN,7.0,NA,4,12.6,NA,4,0.587786665,80.0,31.2849162,179.0,NA,NA,S,-2.23969383354896
2015_05_04_43.85__93.73,USA,299,Normal,224.0,RN,7.0,NA,4,13.3,NA,4,0.641853886,90.0,28.125,224.0,NA,NA,S,42.760306166451
2015_05_04_43.85__93.73,USA,299,Normal,179.0,RN,7.0,NA,4,13.1,NA,4,0.626702081,87.14285714,34.07821229,45.0,134,NA,SV,-2.23969383354896
2016_05_16_43.85__93.73,USA,300,Normal,179.0,RN,9.7,NA,4,13.5,NA,4,0.3305638,39.17525773,21.22905028,179.0,NA,NA,S,-2.23969383354896
2016_05_16_43.85__93.73,USA,300,Normal,224.0,RN,9.7,NA,4,13.9,NA,4,0.359762955,43.29896907,18.75,224.0,NA,NA,S,42.760306166451
2016_05_16_43.85__93.73,USA,300,Normal,179.0,RN,9.7,NA,4,13.2,NA,4,0.308090944,36.08247423,19.55307263,45.0,134,NA,SV,-2.23969383354896
2016_05_16_43.85__93.73,USA,300,Normal,179.0,RN,9.9,NA,4,13.9,NA,4,0.339354083,40.4040404,22.34636872,179.0,NA,NA,S,-2.23969383354896
2016_05_16_43.85__93.73,USA,300,Normal,224.0,RN,9.9,NA,4,14.2,NA,4,0.360707207,43.43434343,19.19642857,224.0,NA,NA,S,42.760306166451
2016_05_16_43.85__93.73,USA,300,Normal,179.0,RN,9.9,NA,4,14.2,NA,4,0.360707207,43.43434343,24.02234637,45.0,134,NA,SV,-2.23969383354896
2017_05_12_43.85__93.73,USA,301,Normal,179.0,RN,8.8,NA,4,13.7,NA,4,0.442644111,55.68181818,27.37430168,179.0,NA,NA,S,-2.23969383354896
2017_05_12_43.85__93.73,USA,301,Normal,224.0,RN,8.8,NA,4,13.5,NA,4,0.427937964,53.40909091,20.98214286,224.0,NA,NA,S,42.760306166451
2017_05_12_43.85__93.73,USA,301,Normal,179.0,RN,8.8,NA,4,13.7,NA,4,0.442644111,55.68181818,27.37430168,45.0,134,NA,SV,-2.23969383354896
2017_05_12_43.85__93.73,USA,301,Normal,224.0,RN,8.8,NA,4,14.1,NA,4,0.471423076,60.22727273,23.66071429,45.0,179,NA,SV,42.760306166451
2017_05_12_43.85__93.73,USA,301,Normal,179.0,RN,6.4,NA,4,12.0,NA,4,0.628608659,87.5,31.2849162,179.0,NA,NA,S,-2.23969383354896
2017_05_12_43.85__93.73,USA,301,Normal,224.0,RN,6.4,NA,4,13.4,NA,4,0.738956717,109.375,31.25,224.0,NA,NA,S,42.760306166451
2017_05_12_43.85__93.73,USA,301,Normal,179.0,RN,6.4,NA,4,12.5,NA,4,0.669430654,95.3125,34.07821229,45.0,134,NA,SV,-2.23969383354896
2017_05_12_43.85__93.73,USA,301,Normal,224.0,RN,6.4,NA,4,13.9,NA,4,0.77559085,117.1875,33.48214286,45.0,179,NA,SV,42.760306166451
2018_05_17_43.85__93.73,USA,302,PFR,179.0,RN,7.4,NA,4,14.3,NA,4,0.658779537,93.24324324,38.54748603,179.0,NA,NA,S,-2.23969383354896
2018_05_17_43.85__93.73,USA,302,PFR,224.0,RN,7.4,NA,4,14.9,NA,4,0.699881213,101.3513514,33.48214286,224.0,NA,NA,S,42.760306166451
2018_05_17_43.85__93.73,USA,302,PFR,179.0,RN,7.4,NA,4,14.2,NA,4,0.651761964,91.89189189,37.98882682,45.0,134,NA,SV,-2.23969383354896
2018_05_17_43.85__93.73,USA,302,PFR,224.0,RN,7.4,NA,4,14.3,NA,4,0.658779537,93.24324324,30.80357143,45.0,179,NA,SV,42.760306166451
2018_05_17_43.85__93.73,USA,302,PFR,179.0,RN,6.3,NA,4,12.0,NA,4,0.644357016,90.47619048,31.84357542,179.0,NA,NA,S,-2.23969383354896
2018_05_17_43.85__93.73,USA,302,PFR,224.0,RN,6.3,NA,4,12.8,NA,4,0.708895538,103.1746032,29.01785714,224.0,NA,NA,S,42.760306166451
2018_05_17_43.85__93.73,USA,302,PFR,179.0,RN,6.3,NA,4,13.0,NA,4,0.724399724,106.3492063,37.4301676,45.0,134,NA,SV,-2.23969383354896
2018_05_17_43.85__93.73,USA,302,PFR,224.0,RN,6.3,NA,4,13.2,NA,4,0.739667196,109.5238095,30.80357143,45.0,179,NA,SV,42.760306166451
2019_05_16_43.85__93.73,USA,303,Normal,179.0,RN,6.1,NA,4,10.3,NA,4,0.523855124,68.85245902,23.46368715,179.0,NA,NA,S,-2.23969383354896
2019_05_16_43.85__93.73,USA,303,Normal,224.0,RN,6.1,NA,4,10.7,NA,4,0.56195497,75.40983607,20.53571429,224.0,NA,NA,S,42.760306166451
2019_05_16_43.85__93.73,USA,303,Normal,179.0,RN,6.1,NA,4,12.4,NA,4,0.709407701,103.2786885,35.19553073,45.0,134,NA,SV,-2.23969383354896
2019_05_16_43.85__93.73,USA,303,Normal,224.0,RN,6.1,NA,4,12.8,NA,4,0.7411564,109.8360656,29.91071429,45.0,179,NA,SV,42.760306166451
2019_05_16_43.85__93.73,USA,303,Normal,179.0,RN,5.3,NA,4,9.1,NA,4,0.540567593,71.69811321,21.22905028,179.0,NA,NA,S,-2.23969383354896
2019_05_16_43.85__93.73,USA,303,Normal,224.0,RN,5.3,NA,4,12.3,NA,4,0.841892442,132.0754717,31.25,224.0,NA,NA,S,42.760306166451
2019_05_16_43.85__93.73,USA,303,Normal,179.0,RN,5.3,NA,4,12.4,NA,4,0.849989652,133.9622642,39.66480447,45.0,134,NA,SV,-2.23969383354896
2019_05_16_43.85__93.73,USA,303,Normal,224.0,RN,5.3,NA,4,11.3,NA,4,0.757095905,113.2075472,26.78571429,45.0,179,NA,SV,42.760306166451
2019_06_12_34.33_108.07,China,304,Normal,150.0,RN,4.134,NA,3,10.676,NA,3,0.94875277,158.2486696,43.61333333,90.0,60,NA,SV,-31.239693833549
2019_06_12_34.33_108.07,China,304,Normal,225.0,RN,4.134,NA,3,10.31,NA,3,0.913868837,149.3952588,27.44888889,135.0,54,NA,SV,43.760306166451
2019_06_12_34.33_108.07,China,304,Normal,150.0,RN,5.6,NA,3,11.3,NA,3,0.702036128,101.7857143,38.0,90.0,60,NA,SV,-31.239693833549
2019_06_12_34.33_108.07,China,304,Normal,225.0,RN,5.6,NA,3,9.5,NA,3,0.528525201,69.64285714,17.33333333,135.0,54,NA,SV,43.760306166451
2011_05_03_40.02__92.18,USA,307,GFR,168.0,RN,2.426666667,NA,5,5.973333333,NA,5,0.900786545,146.1538461,21.11111111,168.0,NA,NA,S,-13.239693833549
2012_03_19_40.02__92.18,USA,308,GFR,168.0,RN,2.333333333,NA,5,3.92,NA,5,0.518793794,68.00000002,9.444444446,168.0,NA,NA,S,-13.239693833549
2013_04_26_40.02__92.18,USA,309,GFR,168.0,RN,5.226666667,NA,5,8.026666667,NA,5,0.428995605,53.57142857,16.66666667,168.0,NA,NA,S,-13.239693833549
2015_04_18_40.02__92.18,USA,310,Normal,168.0,RN,4.2,NA,5,10.08,NA,5,0.875468737,140.0,35.0,168.0,NA,NA,S,-13.239693833549
2017_06_15_35.97_116.97,China,311,Normal,191.25,RN,9.26,NA,3,10.64,NA,3,0.138916435,14.90280778,7.215686275,191.25,NA,NA,S,10.010306166451
2017_06_15_35.97_116.97,China,311,Normal,191.25,RN,9.26,NA,3,11.13,NA,3,0.183940117,20.19438445,9.777777778,191.25,NA,NA,S,10.010306166451
2017_06_15_35.97_116.97,China,311,Normal,191.25,RN,9.26,NA,3,11.83,NA,3,0.244934629,27.7537797,13.4379085,191.25,NA,NA,S,10.010306166451
2017_06_15_35.97_116.97,China,311,Normal,191.25,RN,9.26,NA,3,10.46,NA,3,0.12185441,12.95896328,6.274509804,191.25,NA,NA,S,10.010306166451
2017_06_15_35.97_116.97,China,311,Normal,225.0,RN,9.26,NA,3,11.55,NA,3,0.220981388,24.7300216,10.17777778,225.0,NA,NA,S,43.760306166451
2017_06_15_35.97_116.97,China,311,Normal,225.0,RN,9.26,NA,3,11.89,NA,3,0.249993662,28.40172786,11.68888889,225.0,NA,NA,S,43.760306166451
2017_06_15_35.97_116.97,China,311,Normal,225.0,RN,9.26,NA,3,12.6,NA,3,0.307992765,36.06911447,14.84444444,225.0,NA,NA,S,43.760306166451
2017_06_15_35.97_116.97,China,311,Normal,225.0,RN,9.26,NA,3,11.76,NA,3,0.238999894,26.99784017,11.11111111,225.0,NA,NA,S,43.760306166451
2018_06_15_35.97_116.97,China,312,PFR,191.25,RN,8.19,NA,3,10.14,NA,3,0.2135741,23.80952381,10.19607843,191.25,NA,NA,S,10.010306166451
2018_06_15_35.97_116.97,China,312,PFR,191.25,RN,8.19,NA,3,10.46,NA,3,0.244644561,27.71672772,11.86928105,191.25,NA,NA,S,10.010306166451
2018_06_15_35.97_116.97,China,312,PFR,191.25,RN,8.19,NA,3,11.22,NA,3,0.314784002,36.996337,15.84313725,191.25,NA,NA,S,10.010306166451
2018_06_15_35.97_116.97,China,312,PFR,191.25,RN,8.19,NA,3,10.54,NA,3,0.252263645,28.69352869,12.2875817,191.25,NA,NA,S,10.010306166451
2018_06_15_35.97_116.97,China,312,PFR,225.0,RN,8.19,NA,3,10.66,NA,3,0.263584521,30.15873016,10.97777778,225.0,NA,NA,S,43.760306166451
2018_06_15_35.97_116.97,China,312,PFR,225.0,RN,8.19,NA,3,11.03,NA,3,0.297704935,34.67643468,12.62222222,225.0,NA,NA,S,43.760306166451
2018_06_15_35.97_116.97,China,312,PFR,225.0,RN,8.19,NA,3,11.82,NA,3,0.366879114,44.32234432,16.13333333,225.0,NA,NA,S,43.760306166451
2018_06_15_35.97_116.97,China,312,PFR,225.0,RN,8.19,NA,3,11.04,NA,3,0.298611143,34.7985348,12.66666667,225.0,NA,NA,S,43.760306166451
2007_04_25_36.03_104.42,China,313,Normal,140.0,RN,4.486,NA,3,4.757,NA,3,0.058655781,6.041016496,1.935714286,93.0,47,NA,SV,-41.239693833549
2008_04_25_36.03_104.42,China,314,Normal,140.0,RN,4.276,NA,3,6.81,NA,3,0.465374127,59.26099158,18.1,93.0,47,NA,SV,-41.239693833549
2009_04_25_36.03_104.42,China,315,Normal,140.0,RN,3.256,NA,3,6.345,NA,3,0.667167653,94.87100737,22.06428571,93.0,47,NA,SV,-41.239693833549
2010_04_25_36.03_104.42,China,316,GFR,140.0,RN,4.267,NA,3,5.579,NA,3,0.268098545,30.74759784,9.371428571,93.0,47,NA,SV,-41.239693833549
2010_06_15_34.29_108.07,China,317,Normal,230.0,RN,5.166,NA,3,8.044,NA,3,0.442827777,55.71041425,12.51304348,76.0,76,78,SVR,48.760306166451
2011_06_15_34.29_108.07,China,318,Normal,230.0,RN,4.743,NA,3,7.787,NA,3,0.49578583,64.1787898,13.23478261,76.0,76,78,SVR,48.760306166451
1999_05_19_42.01__93.79,USA,319,GFR,201.0,RN,4.47552,NA,4,13.2168,0.2796,4,1.082866202,195.3131703,43.48895522,201.0,NA,NA,S,19.760306166451
2000_05_05_42.01__93.79,USA,320,Normal,201.0,RN,4.86014,NA,4,10.2098,0.3496,4,0.742280799,110.0721378,26.61522388,201.0,NA,NA,S,19.760306166451
2001_05_09_42.01__93.79,USA,321,Normal,201.0,RN,2.65734,NA,4,7.55245,0.55944,4,1.044546391,184.2109026,24.35378109,201.0,NA,NA,S,19.760306166451
2002_05_03_42.01__93.79,USA,322,Normal,201.0,RN,4.58042,NA,4,10.6993,0.979,4,0.848387622,133.5877496,30.44218905,201.0,NA,NA,S,19.760306166451
2003_04_29_42.01__93.79,USA,323,GFR,201.0,RN,4.26573,NA,4,9.09091,0.83916,4,0.7566616859999999,113.1149885,24.00587065,201.0,NA,NA,S,19.760306166451
2004_04_27_42.01__93.79,USA,324,Normal,201.0,RN,5.34965,NA,4,14.3357,0.2796,4,0.985721791,167.9745404,44.70671642,201.0,NA,NA,S,19.760306166451
2005_05_10_42.01__93.79,USA,325,Normal,201.0,RN,2.9021,NA,4,8.88112,0.97902,4,1.118493062,206.0239137,29.74636816,201.0,NA,NA,S,19.760306166451
2006_05_09_42.01__93.79,USA,326,GFR,201.0,RN,3.25175,NA,4,11.2937,0.9092,4,1.245051735,247.3114477,40.00970149,201.0,NA,NA,S,19.760306166451
2007_05_13_42.01__93.79,USA,327,Normal,201.0,RN,5.06993,NA,4,11.8531,0.5596,4,0.849262426,133.7921825,33.74711443,201.0,NA,NA,S,19.760306166451
2008_05_14_42.01__93.79,USA,328,Normal,201.0,RN,6.08392,NA,4,12.7972,1.5384,4,0.743577172,110.3446462,33.39940299,201.0,NA,NA,S,19.760306166451
2009_05_05_42.01__93.79,USA,329,Normal,201.0,RN,2.93706,NA,4,12.8671,0.2798,4,1.477264585,338.0945571,49.40318408,201.0,NA,NA,S,19.760306166451
2010_04_29_42.01__93.79,USA,330,Normal,201.0,RN,3.70629,NA,4,12.028,0.5594,4,1.177205889,224.5293811,41.40154229,201.0,NA,NA,S,19.760306166451
2011_05_11_42.01__93.79,USA,331,GFR,201.0,RN,5.87413,NA,4,13.4615,0.07,4,0.829275795,129.1658509,37.74810945,201.0,NA,NA,S,19.760306166451
2012_05_10_42.01__93.79,USA,332,GFR,201.0,RN,3.84615,NA,4,11.6434,0.4894,4,1.107666848,202.7287027,38.79228856,201.0,NA,NA,S,19.760306166451
2013_05_24_42.01__93.79,USA,333,GFR,201.0,RN,3.95105,NA,4,8.81119,1.25874,4,0.802041138,123.0088204,24.179801,201.0,NA,NA,S,19.760306166451
2014_05_07_42.01__93.79,USA,334,Normal,201.0,RN,3.70629,NA,4,11.7133,0.7692,4,1.150693572,216.0384104,39.83587065,201.0,NA,NA,S,19.760306166451
2000_05_05_42.01__93.79,USA,335,Normal,201.0,RN,9.68531,NA,4,10.3497,0.4894,4,0.066347229,6.859770105,3.305422886,201.0,NA,NA,S,19.760306166451
2001_05_09_42.01__93.79,USA,336,Normal,201.0,RN,7.83217,NA,4,10.979,0.4896,4,0.337744746,40.17826477,15.65587065,201.0,NA,NA,S,19.760306166451
2002_05_03_42.01__93.79,USA,337,Normal,201.0,RN,8.56643,NA,4,12.7972,0.979,4,0.401375321,49.38778464,21.04860697,201.0,NA,NA,S,19.760306166451
2003_04_29_42.01__93.79,USA,338,GFR,201.0,RN,8.4965,NA,4,11.7832,0.7692,4,0.327020474,38.68298711,16.35174129,201.0,NA,NA,S,19.760306166451
2004_04_27_42.01__93.79,USA,339,Normal,201.0,RN,8.63636,NA,4,15.2448,0.979,4,0.568257264,76.51881117,32.87781095,201.0,NA,NA,S,19.760306166451
2005_05_10_42.01__93.79,USA,340,Normal,201.0,RN,8.35664,NA,4,12.3776,0.6294,4,0.392831955,48.11694652,20.00477612,201.0,NA,NA,S,19.760306166451
2006_05_09_42.01__93.79,USA,341,GFR,201.0,RN,8.74126,NA,4,13.1119,0.979,4,0.405465871,50.0001144,21.74447761,201.0,NA,NA,S,19.760306166451
2007_05_13_42.01__93.79,USA,342,Normal,201.0,RN,7.30769,NA,4,12.8322,0.4196,4,0.563030419,75.59858177,27.48512438,201.0,NA,NA,S,19.760306166451
2008_05_14_42.01__93.79,USA,343,Normal,201.0,RN,6.5035,NA,4,14.7203,0.2098,4,0.816887,126.3442762,40.87960199,201.0,NA,NA,S,19.760306166451
2009_05_05_42.01__93.79,USA,344,Normal,201.0,RN,6.18881,NA,4,13.5315,0.3496,4,0.782277478,118.6446183,36.53079602,201.0,NA,NA,S,19.760306166451
2010_04_29_42.01__93.79,USA,345,Normal,201.0,RN,6.29371,NA,4,13.042,0.5594,4,0.728624197,107.2227669,33.57358209,201.0,NA,NA,S,19.760306166451
2011_05_11_42.01__93.79,USA,346,GFR,201.0,RN,8.88112,NA,4,14.5455,0.4194,4,0.493353992,63.78001874,28.18099502,201.0,NA,NA,S,19.760306166451
2012_05_10_42.01__93.79,USA,347,GFR,201.0,RN,8.18182,NA,4,13.7762,0.6294,4,0.521027846,68.37574036,27.83273632,201.0,NA,NA,S,19.760306166451
2013_05_24_42.01__93.79,USA,348,GFR,201.0,RN,6.04895,NA,4,9.82517,0.41966,4,0.485062757,62.42769406,18.78716418,201.0,NA,NA,S,19.760306166451
2014_05_07_42.01__93.79,USA,349,Normal,201.0,RN,7.7972,NA,4,12.3077,0.6992,4,0.456460388,57.84768891,22.44029851,201.0,NA,NA,S,19.760306166451
2011_03_31_33.81__91.27,USA,350,GFR,235.0,RN,7.8,NA,4,12.0,NA,4,0.430782916,53.84615385,17.87234043,50.0,185,NA,SV,53.760306166451
2011_03_31_33.81__91.27,USA,350,GFR,235.0,RN,7.8,NA,4,11.9,NA,4,0.422414666,52.56410256,17.44680851,50.0,185,NA,SV,53.760306166451
2011_03_31_33.81__91.27,USA,350,GFR,235.0,RN,7.8,NA,4,10.6,NA,4,0.306730267,35.8974359,11.91489362,50.0,135,50,SVR,53.760306166451
2011_03_31_33.81__91.27,USA,350,GFR,235.0,RN,7.8,NA,4,10.4,NA,4,0.287682072,33.33333333,11.06382979,50.0,135,50,SVR,53.760306166451
2011_03_31_33.81__91.27,USA,350,GFR,157.0,RN,7.8,NA,4,10.6,NA,4,0.306730267,35.8974359,17.8343949,50.0,107,NA,SV,-24.239693833549
2011_03_31_33.81__91.27,USA,350,GFR,157.0,RN,7.8,NA,4,10.4,NA,4,0.287682072,33.33333333,16.56050955,50.0,57,50,SVR,-24.239693833549
2011_03_31_33.81__91.27,USA,350,GFR,157.0,RN,7.8,NA,4,10.1,NA,4,0.25841169,29.48717949,14.64968153,50.0,57,50,SVR,-24.239693833549
2012_03_29_33.81__91.27,USA,351,GFR,235.0,RN,2.8,NA,4,14.8,NA,4,1.665007764,428.5714286,51.06382979,50.0,135,50,SVR,53.760306166451
2012_03_29_33.81__91.27,USA,351,GFR,235.0,RN,2.8,NA,4,14.7,NA,4,1.658228077,425.0,50.63829787,50.0,135,50,SVR,53.760306166451
2012_03_29_33.81__91.27,USA,351,GFR,157.0,RN,2.8,NA,4,14.0,NA,4,1.609437912,400.0,71.33757962,50.0,107,NA,SV,-24.239693833549
2012_03_29_33.81__91.27,USA,351,GFR,157.0,RN,2.8,NA,4,12.9,NA,4,1.527607894,360.7142857,64.33121019,50.0,57,50,SVR,-24.239693833549
2012_03_29_33.81__91.27,USA,351,GFR,157.0,RN,2.8,NA,4,12.7,NA,4,1.511982576,353.5714286,63.05732484,50.0,57,50,SVR,-24.239693833549
2009_06_15_36.18_117.1,China,356,PFR,184.5,RN,6.78,NA,4,11.84,NA,4,0.557506528,74.63126844,27.42547425,30.0,90,64.5,SVR,3.26030616645104
2010_06_15_36.18_117.1,China,357,PFR,184.5,RN,7.17,NA,4,10.74,NA,4,0.404069434,49.79079498,19.3495935,30.0,90,64.5,SVR,3.26030616645104
2011_06_15_36.18_117.1,China,358,Normal,184.5,RN,5.67,NA,4,11.1,NA,4,0.671755991,95.76719577,29.43089431,30.0,90,64.5,SVR,3.26030616645104
2016_05_04_43.51_124.81,China,359,Normal,165.0,RN,4.1,NA,3,11.8,NA,3,1.057112558,187.804878,46.66666667,55.0,110,NA,SV,-16.239693833549
2017_05_06_43.51_124.81,China,359,PFR,165.0,RN,3.3,NA,3,12.2,NA,3,1.307513483,269.6969697,53.93939394,55.0,110,NA,SV,-16.239693833549
2001_04_15_38.25__98.62,USA,362,GFR,250.0,RN,2.438709677,NA,4,10.02580645,NA,4,1.413693335,311.1111111,30.34838709,125.0,125,NA,SV,68.760306166451
2001_04_15_38.25__98.62,USA,362,GFR,250.0,RN,2.438709677,NA,4,8.4,NA,4,1.236762627,244.4444445,23.84516129,250.0,NA,NA,S,68.760306166451
2002_04_15_38.25__98.62,USA,363,GFR,250.0,RN,6.503225806,NA,4,10.47741935,NA,4,0.476924072,61.11111105,15.89677418,125.0,125,NA,SV,68.760306166451
2002_04_15_38.25__98.62,USA,363,GFR,250.0,RN,6.503225806,NA,4,10.02580645,NA,4,0.432864082,54.16666665,14.09032258,250.0,NA,NA,S,68.760306166451
2001_04_15_38.25__98.62,USA,364,GFR,250.0,RN,3.161290323,NA,4,10.83870968,NA,4,1.232143681,242.8571429,30.70967743,125.0,125,NA,SV,68.760306166451
2001_04_15_38.25__98.62,USA,364,GFR,250.0,RN,3.161290323,NA,4,11.47096774,NA,4,1.288839025,262.8571427,33.23870967,250.0,NA,NA,S,68.760306166451
2002_04_15_38.25__98.62,USA,365,GFR,250.0,RN,6.322580645,NA,4,9.393548387,NA,4,0.395895657,48.57142857,12.28387097,125.0,125,NA,SV,68.760306166451
2002_04_15_38.25__98.62,USA,365,GFR,250.0,RN,6.322580645,NA,4,8.761290323,NA,4,0.326215737,38.57142858,9.754838712,250.0,NA,NA,S,68.760306166451
2001_04_15_39.12__95.93,USA,366,GFR,250.0,RN,7.135483871,NA,4,11.38064516,NA,4,0.466834054,59.49367087,16.98064516,125.0,125,NA,SV,68.760306166451
2001_04_15_39.12__95.93,USA,366,GFR,250.0,RN,7.135483871,NA,4,11.2,NA,4,0.450833713,56.96202532,16.25806452,250.0,NA,NA,S,68.760306166451
2002_04_15_39.12__95.93,USA,367,GFR,250.0,RN,5.780645161,NA,4,9.935483871,NA,4,0.541597282,71.87500001,16.61935484,125.0,125,NA,SV,68.760306166451
2002_04_15_39.12__95.93,USA,367,GFR,250.0,RN,5.780645161,NA,4,10.29677419,NA,4,0.577315365,78.12499995,18.06451612,250.0,NA,NA,S,68.760306166451
2001_04_15_39.77__97.79,USA,368,GFR,250.0,RN,6.683870968,NA,4,10.29677419,NA,4,0.432133355,54.054054,14.45161289,125.0,125,NA,SV,68.760306166451
2001_04_15_39.77__97.79,USA,368,GFR,250.0,RN,6.683870968,NA,4,10.47741935,NA,4,0.449525097,56.75675668,15.17419353,250.0,NA,NA,S,68.760306166451
2002_04_15_39.77__97.79,USA,369,GFR,250.0,RN,2.438709677,NA,4,3.703225806,NA,4,0.417735201,51.85185186,5.058064516,125.0,125,NA,SV,68.760306166451
2002_04_15_39.77__97.79,USA,369,GFR,250.0,RN,2.438709677,NA,4,3.612903226,NA,4,0.393042588,48.14814818,4.696774196,250.0,NA,NA,S,68.760306166451
2001_04_15_39.13__96.62,USA,370,GFR,250.0,RN,2.529032258,NA,4,8.038709677,NA,4,1.15643186,217.8571428,22.03870968,125.0,125,NA,SV,68.760306166451
2001_04_15_39.13__96.62,USA,370,GFR,250.0,RN,2.529032258,NA,4,9.574193548,NA,4,1.331234584,278.5714286,28.18064516,250.0,NA,NA,S,68.760306166451
2002_04_15_39.13__96.62,USA,371,GFR,250.0,RN,5.780645161,NA,4,8.941935484,NA,4,0.436236767,54.68750001,12.64516129,125.0,125,NA,SV,68.760306166451
2002_04_15_39.13__96.62,USA,371,GFR,250.0,RN,5.780645161,NA,4,8.670967742,NA,4,0.405465108,50.00000001,11.56129032,250.0,NA,NA,S,68.760306166451
1996_05_29_42.38__96.95,USA,372,Normal,252.0,RN,6.76516129,NA,3,8.490322581,NA,3,0.227140892,25.50066757,6.845878139,252.0,NA,NA,S,70.760306166451
1997_05_08_42.38__96.95,USA,373,Normal,252.0,RN,5.636129032,NA,3,7.686451613,NA,3,0.31026176,36.37820514,8.136200718,252.0,NA,NA,S,70.760306166451
1997_05_08_42.38__96.95,USA,373,Normal,252.0,RN,4.534193548,NA,3,6.430967742,NA,3,0.349477792,41.83266934,7.526881722,252.0,NA,NA,S,70.760306166451
1998_05_05_42.38__96.95,USA,374,Normal,252.0,RN,8.065806452,NA,3,10.06193548,NA,3,0.221125839,24.74804026,7.921146937,252.0,NA,NA,S,70.760306166451
1998_05_05_42.38__96.95,USA,374,Normal,252.0,RN,8.020645161,NA,3,9.971612903,NA,3,0.217723484,24.32432433,7.741935484,252.0,NA,NA,S,70.760306166451
2014_06_10_34.8_113.63,China,375,PFR,240.0,RN,7.6,NA,3,8.971,NA,3,0.165848905,18.03947368,5.7125,24.0,72,144,SVR,58.760306166451
2015_06_14_34.8_113.63,China,376,PFR,240.0,RN,9.998,NA,3,12.904,NA,3,0.255152268,29.06581316,12.10833333,24.0,72,144,SVR,58.760306166451
2013_06_28_39.6_116.58,China,381,PFR,205.5,RN,2.91496,0.246280304,3,3.94218,0.246280304,3,0.301877772,35.23959162,4.99863747,20.55,72,113,SVR,24.260306166451
2013_06_28_39.6_116.58,China,381,PFR,205.5,RN,2.91496,0.246280304,3,3.10525,0.109448291,3,0.06323813,6.528048412,0.925985401,20.55,72,113,SVR,24.260306166451
2013_06_28_39.6_116.58,China,381,PFR,205.5,RN,2.91496,0.246280304,3,3.32678,0.328362192,3,0.132148772,14.12780964,2.003990268,20.55,72,113,SVR,24.260306166451
2013_06_28_39.6_116.58,China,381,PFR,205.5,RN,2.91496,0.246280304,3,3.80107,0.082064567,3,0.265426508,30.39870187,4.311970803,20.55,72,113,SVR,24.260306166451
2014_06_13_39.6_116.58,China,382,PFR,205.5,RN,7.00856,0.082064567,3,9.20484,0.164129135,3,0.272597174,31.33710777,10.68749392,20.55,72,113,SVR,24.260306166451
2014_06_13_39.6_116.58,China,382,PFR,205.5,RN,7.00856,0.082064567,3,8.68388,0.246211022,3,0.214336174,23.90391179,8.152408759,20.55,72,113,SVR,24.260306166451
2014_06_13_39.6_116.58,China,382,PFR,205.5,RN,7.00856,0.082064567,3,9.12654,0.109482932,3,0.264054393,30.21990252,10.30647202,20.55,72,113,SVR,24.260306166451
2014_06_13_39.6_116.58,China,382,PFR,205.5,RN,7.00856,0.082064567,3,8.88993,0.218896581,3,0.237786916,26.84388805,9.155085158,20.55,72,113,SVR,24.260306166451
2015_06_15_39.6_116.58,China,383,PFR,205.5,RN,6.36283,0.465194206,3,8.3537,0.082099208,3,0.272231308,31.28906477,9.687931873,20.55,72,113,SVR,24.260306166451
2015_06_15_39.6_116.58,China,383,PFR,205.5,RN,6.36283,0.465194206,3,8.1329,0.383025716,3,0.245444317,27.81891077,8.613479319,20.55,72,113,SVR,24.260306166451
2015_06_15_39.6_116.58,China,383,PFR,205.5,RN,6.36283,0.465194206,3,8.46504,0.273612066,3,0.285471494,33.03891507,10.22973236,20.55,72,113,SVR,24.260306166451
2015_06_15_39.6_116.58,China,383,PFR,205.5,RN,6.36283,0.465194206,3,8.03885,0.054732806,3,0.233812791,26.3407949,8.155815085,20.55,72,113,SVR,24.260306166451
2012_04_25_40.14_116.18,China,394,PFR,200.0,RN,8.84545,0.440893533,4,10.8182,0.77145543,4,0.201326698,22.30242667,9.86375,60.0,80,60,SVR,18.760306166451
2012_04_25_40.14_116.18,China,394,PFR,200.0,RN,11.8364,1.102103929,4,12.7909,0.881787066,4,0.077554451,8.06410733,4.7725,60.0,80,60,SVR,18.760306166451
2020_05_15_43.5_124.8,China,406,Normal,200.0,RN,11.63,1.212435565,3,14.48,0.45033321,3,0.21918042,24.50558899,14.25,200.0,NA,NA,S,18.760306166451
2021_05_15_43.5_124.8,China,407,Normal,200.0,RN,9.31,0.45033321,3,14.0,0.519615242,3,0.407968238,50.37593985,23.45,200.0,NA,NA,S,18.760306166451
2009_06_15_36.18_117.1,China,410,PFR,184.5,RN,9.87005,0.5135,4,11.8954,0.5134,4,0.186646851,20.52015947,10.97750678,30.0,90,64.5,SVR,3.26030616645104
2010_06_15_36.18_117.1,China,411,PFR,184.5,RN,7.18859,0.2282,4,10.6973,0.5134,4,0.397496326,48.80943273,19.01739837,30.0,90,64.5,SVR,3.26030616645104
