"N_rate","env_group","Nc","lnRR_hat","lnRR_lwr","lnRR_upr","pct","pct_lwr","pct_upr"
394.558232931727,"Normal",214.558232931727,0.617560813976559,0.572435502379283,0.662686125573836,85.4399296020212,77.2578918694814,93.9996415850593
396.706827309237,"Normal",216.706827309237,0.618240495607944,0.573018249528899,0.663462741686989,85.5660125591781,77.3612185044422,94.150363351561
398.855421686747,"Normal",218.855421686747,0.618891995678749,0.573575062132543,0.664208929224955,85.6869482200177,77.4600029659676,94.2952899976896
401.004016064257,"Normal",221.004016064257,0.619514552135247,0.574105395213799,0.664923709056695,85.8025848199406,77.5541408361472,94.4342179979334
403.152610441767,"Normal",223.152610441767,0.620107402923708,0.574608679651582,0.665606126195835,85.9127706875112,77.6435235626748,94.5669485243725
405.301204819277,"Normal",225.301204819277,0.620669785990404,0.575084319000333,0.666255252980475,86.0173542868946,77.7280379101134,94.6932881428444
407.449799196787,"Normal",227.449799196787,0.621200939281606,0.575531686194312,0.666870192368901,86.1161842614544,77.8075653913912,94.8130495336097
409.598393574297,"Normal",229.598393574297,0.621700100743586,0.575950120129805,0.667450081357367,86.2091094785026,77.8819816788026,94.9260522371889
411.746987951807,"Normal",231.746987951807,0.622166508322615,0.576338922119086,0.667994094526143,86.2959790751919,77.9511559938209,95.0321234259891
413.895582329317,"Normal",233.895582329317,0.622599399964963,0.576697352210195,0.66850144771973,86.3766425055394,78.0149504751246,95.1310987022496
416.044176706827,"Normal",236.044176706827,0.622998013616903,0.577024625367171,0.668971401866634,86.4509495885697,78.0732195243832,95.2228229226754
418.192771084337,"Normal",238.192771084337,0.623361587224705,0.577319907506309,0.669403266943101,86.5187505575644,78.1258091295711,95.3071510499008
420.341365461847,"Normal",240.341365461847,0.623689358734641,0.577582311385348,0.669796406083934,86.5798961104037,78.1725561658773,95.3839490306201
422.489959839357,"Normal",242.489959839357,0.623980566092983,0.577810892344325,0.67015023984164,86.6342374609862,78.2132876746753,95.4530946998156
424.638554216867,"Normal",244.638554216867,0.624234447246001,0.578004643899246,0.670464250592755,86.6816263917091,78.2478201215195,95.5144787100052
426.787148594378,"Normal",246.787148594378,0.624450240139966,0.578162493192773,0.67073798708716,86.7219153069929,78.2759586347621,95.5680054837942
428.935742971888,"Normal",248.935742971888,0.624627414166431,0.57828347215968,0.670971356173182,86.7550005113899,78.2975275807302,95.6136503363307
431.084337349398,"Normal",251.084337349398,0.624766364498063,0.578367251899958,0.671165477096167,86.7809519835859,78.3124659270399,95.6516267245689
433.232931726908,"Normal",253.232931726908,0.624867717752809,0.578413634347626,0.671321801157993,86.7998838003786,78.3207366874667,95.6822141722762
435.381526104418,"Normal",255.381526104418,0.62493210054862,0.578422382375715,0.671441818721525,86.8119108863192,78.3222966491035,95.7057008842284
437.530120481928,"Normal",257.530120481928,0.624960139503442,0.578393223329776,0.671527055677108,86.8171489704836,78.317097016872,95.7223829533162
439.678714859438,"Normal",259.678714859438,0.624952461235223,0.578325852655486,0.67157906981496,86.8157145438129,78.3050840784731,95.732563549089
441.827309236948,"Normal",261.827309236948,0.624909692361912,0.5782199376404,0.671599447083424,86.8077248170421,78.28619989288,95.7365520847213
443.975903614458,"Normal",263.975903614458,0.624832459501456,0.578075121286273,0.67158979771664,86.7932976792311,78.2603830048192,95.7346633600498
446.124497991968,"Normal",266.124497991968,0.624721389271805,0.577891026324345,0.671551752219265,86.7725516569145,78.2275691869187,95.7272166790858
448.273092369478,"Normal",268.273092369478,0.624577108290905,0.577667259381396,0.671486957200415,86.7456058738851,78.1876922103534,95.7145349412528
450.421686746988,"Normal",270.421686746988,0.624400243176705,0.577403415299355,0.671397071054056,86.7125800116234,78.140684643878,95.6969437065365
452.570281124498,"Normal",272.570281124498,0.624191420547153,0.577099081605844,0.671283759488463,86.6735942703891,78.0864786801248,95.6747702357424
454.718875502008,"Normal",274.718875502008,0.623951267020198,0.576753843127218,0.671148690913178,86.6287693309847,78.0250069869688,95.6483425081254
456.867469879518,"Normal",276.867469879518,0.623680409213786,0.576367286729649,0.670993531697923,86.5782263172043,77.956203580646,95.6179882197706
459.016064257028,"Normal",279.016064257028,0.623379473745867,0.575939006167692,0.670819941324042,86.5220867589797,77.8800047161836,95.5840337672259
461.164658634538,"Normal",281.164658634538,0.623049087234388,0.575468607013596,0.670629567455179,86.4604725562329,77.7963497895805,95.5468032220039
463.313253012048,"Normal",283.313253012048,0.622689876297297,0.574955711634812,0.670424040959781,86.3935059434455,77.7051822451135,95.5066173026284
465.461847389558,"Normal",285.461847389558,0.622302467552543,0.574399964181601,0.670204970923484,86.3213094549561,77.606450480163,95.4637923518826
467.610441767068,"Normal",287.610441767068,0.621887487618073,0.573801035541815,0.669973939694331,86.2440058909915,77.5001087390956,95.4186393277609
469.759036144578,"Normal",289.759036144578,0.621445563111836,0.573158628215864,0.669732498007808,86.1617182844427,77.3861179870519,95.3714628173208
471.907630522088,"Normal",291.907630522088,0.62097732065178,0.572472481061861,0.669482160241699,86.0745698683915,77.264446753994,95.3225600831136
474.056224899598,"Normal",294.056224899598,0.620483386855852,0.571742373859074,0.669224399852631,85.9826840443958,77.13507193911,95.2722201521316
476.204819277108,"Normal",296.204819277108,0.619964388342002,0.570968131637345,0.668960645046658,85.8861843515395,76.9979795656661,95.2207229572085
478.353413654618,"Normal",298.353413654618,0.619420951728176,0.570149628721021,0.668692274735331,85.7851944362527,76.8531654766701,95.1683385405363
480.502008032129,"Normal",300.502008032129,0.618853703632323,0.569286792438356,0.66842061482629,85.6798380229086,76.7006359622552,95.1153263284132
482.650602409639,"Normal",302.650602409639,0.618263270672392,0.568379606451171,0.668146934893612,85.5702388852007,76.5404083105126,95.0619344855104
484.799196787149,"Normal",304.799196787149,0.617650279466329,0.567428113664791,0.667872445267867,85.4565208183055,76.3725112745767,95.0083993558715
486.947791164659,"Normal",306.947791164659,0.617015356632084,0.566432418684685,0.667598294579482,85.3388076118341,76.1969854500647,94.9549449965567
489.096385542169,"Normal",309.096385542169,0.616359128787604,0.565392689793753,0.667325567781455,85.2172230235759,76.0138835584554,94.9017828083543
491.244979919679,"Normal",311.244979919679,0.615682222550838,0.564309160432389,0.667055284669286,85.0918907540378,75.8232706336114,94.8491112663644
493.393574297189,"Normal",313.393574297189,0.614985264539733,0.563182130172252,0.666788398907213,84.9629344217806,75.6252241103465,94.7971157515549
