env_ID,gp_id,gp_lat,gp_lon,continent,country,site,region,sowing_date,harvest_date,R1_date,total_days,total_GDD,preR1_days,preR1_GDD,postR1_days,postR1_GDD,total_EDH30,total_EDH35,preR1_EDH30,preR1_EDH35,postR1_EDH30,postR1_EDH35
2015_06_15_39.6_116.58,ERA5_39.50_116.50,39.5,116.5,Asia,China,"Hebei_LangFang Experimental Station of the Chinese Academy of Agricultural Sciences in Wanzhuang, Hebei Province",North China Plain,2015/6/15,2015/10/14,2015/8/8,121,1693.54751,55,881.25634,67,812.29117,1201.04278,114.32923,930.4994,112.33236,270.54338,1.99687
2015_01_01__18.73__47.5,ERA5_-18.75_-47.50,-18.75,-47.5,South America,Brazil,"Monte Carmelo city, Minas Gerais state, Brazil, at the experimental area of the Federal University of Uberl?ndia",South America,2015/1/1,2015/5/21,2015/3/18,140,1853.80963,77,1067.20167,64,786.60796,287.33446,0,285.86706,0,1.4674,0
2005_06_15_37.49_117.48,ERA5_37.50_117.50,37.5,117.5,Asia,China,Shandong_Huimin County of the NCP,North China Plain,2005/6/15,2005/9/30,2005/8/5,107,1642.557325,52,872.18011,56,770.377215,1426.22487,81.97998,985.75739,68.70365,440.46748,13.27633
2006_06_15_37.49_117.48,ERA5_37.50_117.50,37.5,117.5,Asia,China,Shandong_Huimin County of the NCP,North China Plain,2006/6/15,2006/9/30,2006/8/5,107,1619.109145,52,854.38674,56,764.722405,700.61673,4.98331,494.88511,4.98331,205.73162,0
2018_04_25_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Dingxi Experimental Station  of Gansu Agricultural University, Gansu Province",Northwest China,2018/4/25,2018/10/5,,163,1228.032925,,,,,0,0,,,,
2019_04_25_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Dingxi Experimental Station  of Gansu Agricultural University, Gansu Province",Northwest China,2019/4/25,2019/10/5,,163,1115.829575,,,,,1.22847,0,,,,
2020_04_25_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Dingxi Experimental Station  of Gansu Agricultural University, Gansu Province",Northwest China,2020/4/25,2020/10/5,,163,1091.641015,,,,,0,0,,,,
2019_04_25_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Dingxi Experimental Station  of Gansu Agricultural University, Gansu Province",Northwest China,2019/4/25,2019/9/14,,142,1035.653885,,,,,1.22847,0,,,,
2020_04_25_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Dingxi Experimental Station  of Gansu Agricultural University, Gansu Province",Northwest China,2020/4/25,2020/9/14,,142,1028.650715,,,,,0,0,,,,
2021_04_25_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Rainfed Agricultural Experimental Station of Gansu Agricultural University, in Gansu province",Northwest China,2021/4/25,2021/9/14,,142,1168.60563,,,,,58.49223,0,,,,
2014_05_26_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,Gansu_Dingxi Experimental Station of Gansu Agricultural University,Northwest China,2014/5/26,2014/9/28,,125,1035.176065,,,,,16.30021,0,,,,
2015_05_26_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,Gansu_Dingxi Experimental Station of Gansu Agricultural University,Northwest China,2015/5/26,2015/10/1,,128,981.106775,,,,,11.3766,0,,,,
2016_05_28_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,Gansu_Dingxi Experimental Station of Gansu Agricultural University,Northwest China,2016/5/28,2016/10/3,,128,1175.63635,,,,,15.16582,0,,,,
2018_04_26_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Dingxi Experimental Station of the Gansu Agricultural University, Gansu Province, Northwest China",Northwest China,2018/4/26,2018/10/2,,159,1214.35966,,,,,0,0,,,,
2019_04_26_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Dingxi Experimental Station of the Gansu Agricultural University, Gansu Province, Northwest China",Northwest China,2019/4/26,2019/10/5,,162,1106.902975,,,,,1.22847,0,,,,
2020_04_26_35.47_104.73,ERA5_35.50_104.75,35.5,104.75,Asia,China,"Gansu_Dingxi Experimental Station of the Gansu Agricultural University, Gansu Province, Northwest China",Northwest China,2020/4/26,2020/10/5,,162,1088.788265,,,,,0,0,,,,
2019_04_12_33.4_120.57,ERA5_33.50_120.50,33.5,120.5,Asia,China,Jiangsu_Dafeng research station of Nanjing Agricultural University,South China,2019/4/12,2019/8/18,2019/6/21,128,1604.48387,71,647.398575,58,957.085295,145.70862,0,0.37458,0,145.33404,0
2020_04_18_33.4_120.57,ERA5_33.50_120.50,33.5,120.5,Asia,China,Jiangsu_Dafeng research station of Nanjing Agricultural University,South China,2020/4/18,2020/8/18,2020/6/29,122,1579.40245,73,773.237085,50,806.165365,167.30992,0,1.39552,0,165.9144,0
2009_04_30_35.28_107.88,ERA5_35.25_108.00,35.25,108,Asia,China,Gansu_Changwu Agricultural and Ecological Experiment Station located on the Loess Plateau of northwest China,Northwest China,2009/4/30,2009/9/30,,153,1688.618275,,,,,582.50146,14.56259,,,,
2010_04_30_35.28_107.88,ERA5_35.25_108.00,35.25,108,Asia,China,Gansu_Changwu Agricultural and Ecological Experiment Station located on the Loess Plateau of northwest China,Northwest China,2010/4/30,2010/9/30,,153,1733.597865,,,,,330.32912,0.36037,,,,
2011_04_30_35.28_107.88,ERA5_35.25_108.00,35.25,108,Asia,China,Gansu_Changwu Agricultural and Ecological Experiment Station located on the Loess Plateau of northwest China,Northwest China,2011/4/30,2011/9/30,,153,1603.4265,,,,,226.39945,0.9909,,,,
2010_04_16_35.28_107.88,ERA5_35.25_108.00,35.25,108,Asia,China,"Gansu_Changwu experimental station, Yangling, China",Northwest China,2010/4/16,2010/9/12,2010/7/5,149,1640.749705,81,786.714345,69,854.03536,330.32912,0.36037,228.40141,0.36037,101.92771,0
2011_04_27_35.28_107.88,ERA5_35.25_108.00,35.25,108,Asia,China,"Gansu_Changwu experimental station, Yangling, China",Northwest China,2011/4/27,2011/9/23,2011/7/16,149,1592.081455,81,867.57812,69,724.503335,230.97255,0.9909,157.89672,0.9909,73.07583,0
2016_04_24_35.28_107.88,ERA5_35.25_108.00,35.25,108,Asia,China,Gansu_Changwu Agricultural and Ecological Experiment Station,Northwest China,2016/4/24,2016/9/13,,142,1693.22698,,,,,416.92045,0,,,,
2017_04_26_35.28_107.88,ERA5_35.25_108.00,35.25,108,Asia,China,Gansu_Changwu Agricultural and Ecological Experiment Station,Northwest China,2017/4/26,2017/9/15,,142,1649.876955,,,,,798.67955,62.05126,,,,
